tenure,monthly_charges,total_charges,support_tickets,engagement_score,last_activity_days,contract_Month-to-month,contract_One year,contract_Two year,usage_frequency_High,usage_frequency_Low,usage_frequency_Medium
-1.5611152397735466,1.6741821898450773,-1.0444553780150525,-0.15881502160073613,-1.6652554726901616,-1.409457246589241,0.0,1.0,0.0,0.0,0.0,1.0
0.5891896480973223,0.8254279749125901,1.0003113483268866,1.5778172539677282,-1.4561575981685442,0.20790299457132785,0.0,0.0,1.0,1.0,0.0,0.0
0.9801541731647531,-0.25614423647707285,0.5911804591877524,0.8831643437403425,1.4363629993804978,-0.9473543205433642,0.0,0.0,1.0,0.0,0.0,1.0
0.0027428604961762687,0.16207082965601202,0.15145341756562494,0.18851143351295677,1.5060622908877035,0.034614397304124044,1.0,0.0,0.0,0.0,1.0,0.0
-0.046127705137252575,-0.07101508164173558,-0.07772038316649599,-0.506141476714429,-1.52585688967575,1.3053974439302853,0.0,0.0,1.0,0.0,1.0,0.0
-0.9257978865389717,1.2800794593634834,-0.3179389640132524,-0.15881502160073613,0.5651218555404249,-0.4274885287417528,0.0,1.0,0.0,1.0,0.0,0.0
-1.5122446741401179,0.9001762154322124,-1.0672689035425127,1.5778172539677282,-0.4803675170676625,-1.582745843856445,0.0,1.0,0.0,0.0,1.0,0.0
1.4199892638656126,-0.3191042240115218,0.6345839025410912,-0.8534679318281219,-0.654615745835677,-0.023148468451610563,1.0,0.0,0.0,0.0,1.0,0.0
0.14935455739646278,0.13420768623651136,0.20989637812539294,-0.15881502160073613,0.14692610649718993,0.26566586032706246,1.0,0.0,0.0,1.0,0.0,0.0
0.44257795119703586,-0.3946562090528608,0.09378182479380845,-0.8534679318281219,1.6454608739021153,0.15014012881559324,1.0,0.0,0.0,0.0,0.0,1.0
1.5177303951324703,-0.4736910870216369,0.6100983619201945,0.18851143351295677,1.1924154791052775,1.4209231754417546,0.0,1.0,0.0,0.0,0.0,1.0
-1.6099858054069756,1.2701666102623155,-1.1479737970215964,0.18851143351295677,-0.027322122270824648,1.074345980907347,0.0,0.0,1.0,1.0,0.0,0.0
0.05161342612960511,-1.5651761475124686,-0.9060271799571387,-1.2007943869418147,1.4015133536268949,1.3631603096860199,1.0,0.0,0.0,1.0,0.0,0.0
-1.0235390178058295,-0.7083844873628173,-0.9500123811393796,0.8831643437403425,-1.3864583066613383,0.5544801891057355,0.0,1.0,0.0,0.0,0.0,1.0
0.8335424762644665,-0.49566010394855126,0.18504885485540168,-0.15881502160073613,1.4712126451341005,-0.08091133420734517,1.0,0.0,0.0,0.0,1.0,0.0
1.029024738798182,1.5595146380802085,2.3705234080811004,-1.5481208420555077,-0.1667207052852363,-1.409457246589241,0.0,0.0,1.0,0.0,0.0,1.0
1.4199892638656126,-0.2261377743329949,0.7551801458138467,1.2304907988540355,-0.6197661000820742,0.09237726305985865,0.0,1.0,0.0,1.0,0.0,0.0
1.371118698232184,-0.22185113688384103,0.7436570314843365,-0.506141476714429,-1.2819093694005295,0.15014012881559324,0.0,0.0,1.0,0.0,1.0,0.0
0.9801541731647531,-0.7260668668405776,0.07022709669915492,-1.5481208420555077,-1.7001051184437646,-0.831828589031895,0.0,1.0,0.0,0.0,0.0,1.0
0.19822512302989162,0.5947532971799917,0.597502227595154,-1.5481208420555077,0.6696707928012336,0.7277687863729393,0.0,1.0,0.0,0.0,0.0,1.0
-1.6588563710404043,1.512093711298943,-1.1908687409393026,-0.15881502160073613,-1.3516086609077353,0.8432945178844086,0.0,0.0,1.0,0.0,0.0,1.0
0.14935455739646278,-0.213009947144961,-0.0337912031085196,-0.15881502160073613,1.331814062119689,-1.582745843856445,1.0,0.0,0.0,0.0,0.0,1.0
-0.8769273209055428,0.5617997717896204,-0.478999696274079,-0.15881502160073613,-0.9682625576181033,0.7277687863729393,0.0,1.0,0.0,0.0,0.0,1.0
0.393707385563607,0.9701019888215366,0.8707301785855339,-0.8534679318281219,-0.5500668085748683,0.7277687863729393,1.0,0.0,0.0,1.0,0.0,0.0
0.9801541731647531,-0.38608293415455264,0.4048326532973195,0.8831643437403425,-0.7591646830964859,-1.293931515077772,0.0,1.0,0.0,0.0,1.0,0.0
-1.3656329772398312,1.3135688144349988,-0.8423096150819925,0.5358378886266496,-0.06217176802442756,-1.4672201123449757,0.0,0.0,1.0,0.0,0.0,1.0
0.44257795119703586,1.4997696286326252,-0.2535836201849399,0.8831643437403425,-0.654615745835677,-0.3697256629860182,1.0,0.0,0.0,1.0,0.0,0.0
-0.48596279583811214,1.3095500918264176,0.1968348375372307,0.5358378886266496,1.5060622908877035,-0.3697256629860182,0.0,1.0,0.0,0.0,0.0,1.0
0.9312836075313242,1.6315837301941096,1.9806939509097585,-0.15881502160073613,-1.1773604321397209,1.074345980907347,0.0,0.0,1.0,0.0,0.0,1.0
-0.7303156240052563,1.040295677051433,-0.23709186306488128,1.2304907988540355,-0.20157035103883922,0.26566586032706246,1.0,0.0,0.0,0.0,0.0,1.0
0.6380602137307512,-0.16639276488541124,0.29687132820486506,-1.2007943869418147,-1.3167590151541324,-0.831828589031895,0.0,1.0,0.0,0.0,1.0,0.0
-1.0724095834392582,1.3111575808698503,-0.4965213802171564,0.5358378886266496,-0.027322122270824648,1.0165831151516123,1.0,0.0,0.0,1.0,0.0,0.0
0.8824130418978954,-0.9385233354142716,-0.10074506523926105,0.5358378886266496,-0.34096893405325085,0.15014012881559324,0.0,1.0,0.0,0.0,1.0,0.0
-0.5837039271049698,-1.535437600208963,-1.0198233206076175,-0.8534679318281219,-0.1667207052852363,-0.543014260253222,1.0,0.0,0.0,1.0,0.0,0.0
1.029024738798182,-1.4092497102994928,-0.5600795003540108,1.5778172539677282,-0.1667207052852363,-0.023148468451610563,0.0,1.0,0.0,0.0,1.0,0.0
-1.7077269366738332,-0.7694690710132616,-1.2868501640736274,1.5778172539677282,0.3560239810188074,-1.0628800520548334,0.0,1.0,0.0,0.0,0.0,1.0
1.029024738798182,1.4148406241712617,2.1604441920887174,-0.15881502160073613,1.1924154791052775,1.1321088466630815,0.0,0.0,1.0,0.0,0.0,1.0
0.68693077936418,0.07312310258606716,0.5177583118630711,0.8831643437403425,-1.4213079524149412,0.09237726305985865,0.0,1.0,0.0,1.0,0.0,0.0
-0.046127705137252575,0.15992751093143506,0.0832326161630525,-0.8534679318281219,1.5060622908877035,-0.7163028575204258,0.0,1.0,0.0,0.0,1.0,0.0
-0.046127705137252575,1.464672784517677,0.8080209939471512,0.18851143351295677,-1.6304058269365587,0.8432945178844086,0.0,1.0,0.0,0.0,0.0,1.0
-1.463374108506689,0.7104925083071489,-1.0310620199985534,0.18851143351295677,-0.8288639746036917,-0.1964370657188144,0.0,0.0,1.0,0.0,0.0,1.0
-1.1701507147061159,-0.21863615879697543,-0.9327880400866299,0.5358378886266496,1.0878665418444686,1.1321088466630815,0.0,1.0,0.0,0.0,0.0,1.0
-1.0724095834392582,0.517325908254648,-0.6643822151002596,-0.15881502160073613,1.331814062119689,-1.409457246589241,0.0,1.0,0.0,0.0,0.0,1.0
0.5891896480973223,-0.7220481442319958,-0.1424549469129076,-0.506141476714429,-1.4910072439221471,-0.831828589031895,0.0,0.0,1.0,0.0,0.0,1.0
0.8824130418978954,-0.7378551198257509,0.07070974023128096,1.2304907988540355,1.1575658333516745,0.26566586032706246,0.0,1.0,0.0,1.0,0.0,0.0
0.3448368199301782,-1.4821225469351103,-0.7916363535260044,0.18851143351295677,1.296964416366086,1.3631603096860199,0.0,0.0,1.0,0.0,1.0,0.0
-1.3656329772398312,0.6906668101048119,-0.9322278288439834,-0.15881502160073613,0.9833176045836599,1.074345980907347,0.0,0.0,1.0,0.0,0.0,1.0
1.4688598294990416,-0.10155737346695767,1.0627921391509594,-0.8534679318281219,-0.5849164543284713,-1.3516943808335065,1.0,0.0,0.0,0.0,1.0,0.0
-1.0724095834392582,0.22851371011789876,-0.7424584250561568,0.8831643437403425,-0.9334129118645004,-1.582745843856445,0.0,0.0,1.0,0.0,0.0,1.0
1.1267658700650396,0.49883978425517156,1.2843039738105786,-1.2007943869418147,-0.68946539158928,-0.7163028575204258,1.0,0.0,0.0,1.0,0.0,0.0
-1.3656329772398312,0.1719836787571807,-0.9863054510283611,-0.506141476714429,-0.3758185798068538,0.7855316521286739,1.0,0.0,0.0,0.0,0.0,1.0
-0.6325744927383986,-0.18568263340660413,-0.5685473087524731,0.5358378886266496,-1.6652554726901616,-0.4852513944974874,1.0,0.0,0.0,0.0,0.0,1.0
0.8824130418978954,0.8211413374634362,1.341010279518143,-0.15881502160073613,-0.34096893405325085,-0.8895914547876297,1.0,0.0,0.0,1.0,0.0,0.0
1.615471526399328,0.16903661551088736,1.3434665903512846,-0.8534679318281219,-0.34096893405325085,1.4209231754417546,1.0,0.0,0.0,0.0,1.0,0.0
-0.4370922302046833,1.3004409872469653,0.21942858788488334,1.2304907988540355,-0.7940143288500887,0.3811915918385317,1.0,0.0,0.0,1.0,0.0,0.0
0.9801541731647531,-0.1955954825077728,0.5928783301846958,1.5778172539677282,-1.2470597236469267,0.5544801891057355,0.0,1.0,0.0,0.0,0.0,1.0
1.5666009607658993,0.5601922827461876,1.666342185391885,0.8831643437403425,-1.3167590151541324,-0.543014260253222,0.0,1.0,0.0,0.0,0.0,1.0
-1.0724095834392582,1.0309186576314089,-0.5528312287376173,0.18851143351295677,1.6803105196557182,0.43895445759426627,1.0,0.0,0.0,0.0,1.0,0.0
-1.0724095834392582,-1.4373807685595656,-1.129189483123939,-1.2007943869418147,-1.6652554726901616,1.3053974439302853,0.0,0.0,1.0,1.0,0.0,0.0
0.29596625429674933,1.3416998726950722,1.2424044821778826,-1.5481208420555077,-0.027322122270824648,1.1321088466630815,1.0,0.0,0.0,0.0,1.0,0.0
-0.7303156240052563,0.6539624769464308,-0.28528295788422103,-0.506141476714429,1.0530168960908657,-1.6405087096121795,1.0,0.0,0.0,0.0,1.0,0.0
-1.0235390178058295,0.33835879475246927,-0.7033772269056969,0.8831643437403425,-1.5955561811829557,1.4209231754417546,0.0,0.0,1.0,0.0,0.0,1.0
0.29596625429674933,1.2358735106690837,0.9552488178318642,1.2304907988540355,0.4257232725260132,-0.8895914547876297,1.0,0.0,0.0,0.0,0.0,1.0
0.7358013449976089,0.49696438037116647,0.8855456112949045,0.5358378886266496,-1.5955561811829557,-0.8895914547876297,1.0,0.0,0.0,0.0,1.0,0.0
-0.29048053330439677,-0.8436814818517399,-0.6107398339582457,1.2304907988540355,1.4015133536268949,0.7277687863729393,0.0,1.0,0.0,0.0,1.0,0.0
-0.6814450583718275,0.3563090890708016,-0.4071289031598029,-0.506141476714429,1.331814062119689,-0.023148468451610563,1.0,0.0,0.0,0.0,0.0,1.0
-1.0724095834392582,-0.9953212816155617,-1.0173066793329602,-1.2007943869418147,1.6106112281485123,0.6700059206172047,1.0,0.0,0.0,0.0,0.0,1.0
1.029024738798182,0.0538332340648743,0.8522690634817109,0.5358378886266496,0.9833176045836599,0.09237726305985865,0.0,1.0,0.0,0.0,0.0,1.0
-0.5348333614715409,0.28236459307289574,-0.3075966026105505,-0.15881502160073613,0.8787686673228511,-0.1964370657188144,0.0,1.0,0.0,0.0,0.0,1.0
-0.828056755272114,-1.511861094238616,-1.08283846677083,0.5358378886266496,1.0181672503372627,0.09237726305985865,0.0,1.0,0.0,0.0,0.0,1.0
1.2733775669653262,-0.8142108493888062,0.20053654105594781,0.5358378886266496,0.9833176045836599,-1.2361686493220372,1.0,0.0,0.0,0.0,0.0,1.0
-0.5837039271049698,-0.5023579749628544,-0.6212373307819882,0.8831643437403425,0.9833176045836599,-1.0051171862990989,0.0,0.0,1.0,1.0,0.0,0.0
-0.7791861896386851,-0.3614347688219172,-0.7136161646943718,1.2304907988540355,-0.30611928829964796,-1.0051171862990989,0.0,0.0,1.0,1.0,0.0,0.0
-0.6325744927383986,1.7065998855543045,0.09803512092066956,-1.2007943869418147,-1.142510786386118,1.3053974439302853,1.0,0.0,0.0,1.0,0.0,0.0
1.615471526399328,1.035741124761707,2.234348982945525,1.5778172539677282,1.4363629993804978,1.074345980907347,0.0,1.0,0.0,0.0,0.0,1.0
1.029024738798182,-0.27034372302739546,0.47580279910611006,0.5358378886266496,-0.271269642546045,-0.6585399917646912,1.0,0.0,0.0,0.0,1.0,0.0
1.2733775669653262,-0.93075380503768,0.07101139243885968,-0.8534679318281219,-1.072811494878912,-0.08091133420734517,0.0,1.0,0.0,0.0,0.0,1.0
0.5403190824638935,0.25584102385625523,0.5042141277427825,-1.5481208420555077,-0.23641999679244213,-0.08091133420734517,1.0,0.0,0.0,0.0,1.0,0.0
0.8335424762644665,1.5479942999356069,1.793436879079338,-0.8534679318281219,-1.4213079524149412,1.4209231754417546,0.0,1.0,0.0,0.0,0.0,1.0
1.029024738798182,-0.2990106109686125,0.5349438690605608,-0.8534679318281219,0.0772268149899841,1.3053974439302853,1.0,0.0,0.0,0.0,0.0,1.0
-0.3393510989378256,1.3993015634180788,0.4676624988187337,-0.8534679318281219,-1.107661140632515,-1.1784057835663027,1.0,0.0,0.0,0.0,0.0,1.0
1.7132126576661857,1.4247534732724303,2.749256373330793,1.2304907988540355,-0.20157035103883922,0.26566586032706246,1.0,0.0,0.0,0.0,0.0,1.0
-0.828056755272114,-0.09727073601780341,-0.6646795579905873,1.2304907988540355,0.007527523482778267,-0.9473543205433642,1.0,0.0,0.0,0.0,0.0,1.0
1.1267658700650396,1.6272970927449557,2.2430667317445527,0.18851143351295677,-0.20157035103883922,0.43895445759426627,1.0,0.0,0.0,1.0,0.0,0.0
0.8335424762644665,0.7809541113776177,1.3569892278853175,0.18851143351295677,-1.52585688967575,-0.543014260253222,1.0,0.0,0.0,0.0,1.0,0.0
-0.14386883640411025,0.5395628400221342,0.10818356304707089,-1.2007943869418147,1.1575658333516745,1.3053974439302853,0.0,0.0,1.0,0.0,0.0,1.0
1.615471526399328,1.4035882008672327,2.71264872328248,-0.15881502160073613,-0.4455178713140596,1.2476345781745508,1.0,0.0,0.0,0.0,0.0,1.0
0.9312836075313242,1.2731136735086084,1.6779773419699244,0.18851143351295677,-1.5607065354293528,0.7855316521286739,0.0,1.0,0.0,0.0,0.0,1.0
0.24709568866332046,-1.162768056973139,-0.5529777455241555,-0.8534679318281219,-0.9682625576181033,-0.6007771260089566,0.0,1.0,0.0,0.0,0.0,1.0
0.9801541731647531,1.0193983194868075,1.707823673251222,1.2304907988540355,-0.09702141377803047,0.09237726305985865,0.0,0.0,1.0,0.0,0.0,1.0
-0.5837039271049698,-0.1923805044209072,-0.4862178026697147,0.18851143351295677,-0.271269642546045,0.26566586032706246,0.0,1.0,0.0,0.0,0.0,1.0
-0.6814450583718275,0.8449857582743552,-0.16354474553991727,-0.15881502160073613,-0.3758185798068538,0.7855316521286739,1.0,0.0,0.0,0.0,0.0,1.0
1.1267658700650396,0.2719159142905829,1.0529582771838903,0.5358378886266496,-1.5607065354293528,1.3053974439302853,0.0,0.0,1.0,0.0,0.0,1.0
-0.9257978865389717,1.0628005236594915,-0.42970110692119984,0.18851143351295677,0.5651218555404249,0.8432945178844086,0.0,0.0,1.0,0.0,1.0,0.0
-1.2190212803395448,1.4003732227803671,-0.6363587250161885,-0.506141476714429,-1.072811494878912,1.1321088466630815,1.0,0.0,0.0,0.0,0.0,1.0
-0.828056755272114,0.7257636542197602,-0.4203455791690057,-0.506141476714429,1.2621147706124831,-0.254199931474549,1.0,0.0,0.0,0.0,0.0,1.0
0.7358013449976089,-0.39760327229915415,0.20657389452477495,-1.2007943869418147,0.14692610649718993,0.6122430548614701,1.0,0.0,0.0,0.0,0.0,1.0
-1.2678918459729736,-0.7858118762881611,-1.0831745935164179,-1.5481208420555077,1.1227161875980716,-1.5249829781007103,0.0,1.0,0.0,0.0,1.0,0.0
-1.2190212803395448,0.07821348455693745,-0.914124387072004,-1.2007943869418147,-1.107661140632515,-0.9473543205433642,1.0,0.0,0.0,0.0,1.0,0.0
-1.2678918459729736,-0.47127985345648815,-1.0265803300573828,1.2304907988540355,-0.34096893405325085,-0.1964370657188144,0.0,1.0,0.0,0.0,1.0,0.0
1.322248132598755,0.9958218135164607,1.9283271276740779,-0.8534679318281219,-1.0031122033717061,-0.831828589031895,1.0,0.0,0.0,0.0,0.0,1.0
1.371118698232184,1.3248212377390285,2.3199061676493766,1.5778172539677282,1.1924154791052775,0.43895445759426627,0.0,1.0,0.0,0.0,1.0,0.0
-1.5122446741401179,1.448329979242777,-1.0127474216812689,-1.5481208420555077,0.04237716923638118,1.651974638464693,1.0,0.0,0.0,0.0,0.0,1.0
1.1756364356984685,-0.528077799657778,0.43758346440587553,0.18851143351295677,-0.4803675170676625,-1.0051171862990989,1.0,0.0,0.0,1.0,0.0,0.0
-1.0235390178058295,0.1910056324378013,-0.7016578093224978,1.2304907988540355,-1.4213079524149412,1.074345980907347,1.0,0.0,0.0,0.0,1.0,0.0
1.5177303951324703,0.41953699144582274,1.6629593713497512,1.5778172539677282,0.948467958830057,-0.7740657232761604,1.0,0.0,0.0,0.0,1.0,0.0
1.2733775669653262,-0.8364477811562925,0.10539974410284361,-0.506141476714429,1.4363629993804978,1.1321088466630815,1.0,0.0,0.0,0.0,0.0,1.0
-1.2190212803395448,0.5735880247747938,-0.8134802826719609,1.5778172539677282,-0.3758185798068538,-0.13867419996307978,0.0,1.0,0.0,0.0,0.0,1.0
0.44257795119703586,0.866686860360697,0.8819904245627257,1.2304907988540355,-0.4803675170676625,-0.13867419996307978,0.0,1.0,0.0,0.0,0.0,1.0
-1.463374108506689,0.2727196588122993,-1.0714360133243512,-0.15881502160073613,1.0181672503372627,-0.6007771260089566,0.0,1.0,0.0,0.0,0.0,1.0
0.24709568866332046,0.6630715815258832,0.5844320683724895,0.18851143351295677,-1.037961849125309,1.3631603096860199,1.0,0.0,0.0,0.0,0.0,1.0
1.029024738798182,-0.014485050281017516,0.7235885410458434,-0.506141476714429,0.6696707928012336,0.20790299457132785,0.0,1.0,0.0,0.0,0.0,1.0
-0.38822166457125445,-0.8077808932150752,-0.6481705636015244,-0.8534679318281219,-1.52585688967575,-1.1784057835663027,0.0,1.0,0.0,0.0,0.0,1.0
1.1267658700650396,-0.27945282760684736,0.57781295707476,1.2304907988540355,1.6803105196557182,0.4967173233500009,1.0,0.0,0.0,1.0,0.0,0.0
-1.3167624116064025,-0.14254834407449224,-1.0085932398511837,-1.2007943869418147,0.7742197300620424,1.651974638464693,1.0,0.0,0.0,0.0,0.0,1.0
-0.6325744927383986,-1.5820547824685123,-1.0476615100498903,-0.15881502160073613,-1.3167590151541324,-1.0628800520548334,1.0,0.0,0.0,0.0,1.0,0.0
1.029024738798182,-0.9937137925721289,-0.15600774966769834,-1.2007943869418147,0.11207646074358701,-1.3516943808335065,0.0,1.0,0.0,1.0,0.0,0.0
-0.1927394020375391,1.330983279072187,0.5115270391179432,0.5358378886266496,0.5999715012940278,-0.6007771260089566,0.0,1.0,0.0,1.0,0.0,0.0
-0.48596279583811214,-0.5213799286434749,-0.5518487044043606,-1.5481208420555077,-0.1318710595316334,1.1321088466630815,0.0,1.0,0.0,1.0,0.0,0.0
0.3448368199301782,-0.3220512872578151,0.03355480689207423,1.2304907988540355,0.21662539800439576,0.26566586032706246,0.0,0.0,1.0,0.0,0.0,1.0
-1.1212801490726871,1.1273680002373732,-0.6302050199815808,-0.8534679318281219,-0.9682625576181033,0.9588202493958777,0.0,1.0,0.0,1.0,0.0,0.0
0.44257795119703586,1.185237605800952,1.0793787012505425,1.2304907988540355,-0.7940143288500887,1.536448906953224,1.0,0.0,0.0,1.0,0.0,0.0
0.44257795119703586,-1.5394563228175446,-0.778023220329698,-1.5481208420555077,-1.2470597236469267,-1.6405087096121795,1.0,0.0,0.0,0.0,1.0,0.0
-1.4145035428732602,0.3630069600851047,-1.0252444417095337,-0.506141476714429,-1.2470597236469267,1.3053974439302853,0.0,1.0,0.0,0.0,0.0,1.0
-0.9257978865389717,1.5313835798201358,-0.30253315484047766,-1.2007943869418147,-0.7940143288500887,-0.6585399917646912,1.0,0.0,0.0,0.0,1.0,0.0
0.68693077936418,-0.998000430021283,-0.30189968520456206,-0.15881502160073613,1.5409119366413064,0.7277687863729393,0.0,1.0,0.0,0.0,0.0,1.0
1.5666009607658993,1.1763964160620721,2.624829147021787,0.18851143351295677,0.3560239810188074,-0.6007771260089566,0.0,0.0,1.0,0.0,1.0,0.0
-0.7303156240052563,0.7608604983347084,-0.333443887482803,0.5358378886266496,-0.30611928829964796,-1.0051171862990989,1.0,0.0,0.0,0.0,0.0,1.0
-0.38822166457125445,-0.6373870546112046,-0.5708269375783186,0.5358378886266496,0.6348211470476307,1.3053974439302853,0.0,0.0,1.0,1.0,0.0,0.0
0.8335424762644665,-0.7383909495068953,0.02670299246278437,-0.8534679318281219,1.5757615823949094,1.3053974439302853,0.0,1.0,0.0,0.0,1.0,0.0
-1.5611152397735466,-1.2334975748841797,-1.2468166068106687,1.5778172539677282,-0.4455178713140596,1.074345980907347,0.0,1.0,0.0,1.0,0.0,0.0
0.0027428604961762687,-1.036848081904241,-0.6137089535442714,1.5778172539677282,-0.027322122270824648,-0.254199931474549,1.0,0.0,0.0,0.0,0.0,1.0
-0.9257978865389717,-1.626260731162913,-1.1348648539436716,0.8831643437403425,0.530272209786822,-0.8895914547876297,0.0,1.0,0.0,0.0,0.0,1.0
-1.5611152397735466,1.6610543626570438,-1.045218127168502,-0.506141476714429,-0.9682625576181033,1.2476345781745508,0.0,1.0,0.0,0.0,1.0,0.0
-1.6588563710404043,0.026505920326517423,-1.2363320379386797,-1.5481208420555077,-1.6652554726901616,-1.2361686493220372,1.0,0.0,0.0,1.0,0.0,0.0
-1.5122446741401179,-1.4738171868773744,-1.248393816924581,-1.2007943869418147,0.04237716923638118,0.9588202493958777,0.0,1.0,0.0,0.0,0.0,1.0
-1.463374108506689,-0.9449532915880025,-1.182870648121213,-0.506141476714429,-0.8288639746036917,-1.6405087096121795,1.0,0.0,0.0,1.0,0.0,0.0
-0.09499827077068142,-1.1750921396394567,-0.683235478073935,-0.506141476714429,0.913618313076454,0.7855316521286739,1.0,0.0,0.0,0.0,0.0,1.0
-1.0235390178058295,-1.5603536803821703,-1.1394025650091073,1.5778172539677282,0.3211743352652045,0.43895445759426627,0.0,1.0,0.0,0.0,0.0,1.0
0.9312836075313242,1.7122260972063195,2.3269734479412225,0.18851143351295677,-0.09702141377803047,1.189871712418816,1.0,0.0,0.0,1.0,0.0,0.0
1.4688598294990416,1.4435075121124794,2.6324868037770375,-1.5481208420555077,1.6106112281485123,-0.6585399917646912,0.0,1.0,0.0,0.0,0.0,1.0
-1.5611152397735466,-1.253591187927089,-1.2479973597374774,-1.2007943869418147,-1.0031122033717061,1.7097375042204277,0.0,0.0,1.0,1.0,0.0,0.0
-0.7303156240052563,1.261325420523435,-0.09614271441505877,-0.15881502160073613,0.7045204385548366,0.09237726305985865,1.0,0.0,0.0,0.0,0.0,1.0
1.2245070013318973,-1.3197661535484033,-0.34526003538538996,-0.506141476714429,1.331814062119689,1.189871712418816,0.0,1.0,0.0,1.0,0.0,0.0
0.5403190824638935,0.029720898413383025,0.4373335240053103,-0.8534679318281219,-1.0031122033717061,1.3631603096860199,1.0,0.0,0.0,0.0,1.0,0.0
1.615471526399328,1.472710229734841,2.685387982351858,-0.15881502160073613,0.21662539800439576,-0.4274885287417528,1.0,0.0,0.0,1.0,0.0,0.0
0.14935455739646278,1.3725100793608664,0.9423855058372536,0.5358378886266496,0.5999715012940278,-1.0628800520548334,1.0,0.0,0.0,0.0,0.0,1.0
-0.4370922302046833,0.43239690379328477,-0.102317966035922,-0.506141476714429,0.7742197300620424,0.8432945178844086,1.0,0.0,0.0,1.0,0.0,0.0
-0.046127705137252575,-0.7742915381435598,-0.48158528662475447,-0.15881502160073613,0.7393700843084394,0.9588202493958777,0.0,1.0,0.0,0.0,0.0,1.0
1.5666009607658993,0.18296818722063768,1.3634575130792572,-0.8534679318281219,-0.5152171628212654,-0.1964370657188144,0.0,0.0,1.0,0.0,1.0,0.0
1.2733775669653262,0.8763317946212934,1.675383132984747,-0.15881502160073613,1.296964416366086,1.1321088466630815,0.0,1.0,0.0,1.0,0.0,0.0
0.68693077936418,-1.5753569114542092,-0.760755786104437,-0.15881502160073613,-0.3758185798068538,0.09237726305985865,0.0,1.0,0.0,0.0,0.0,1.0
-1.6099858054069756,0.10741620217929901,-1.1940231611671268,0.18851143351295677,-1.2470597236469267,-0.3119627972302836,1.0,0.0,0.0,0.0,0.0,1.0
0.9312836075313242,-1.4933749702391392,-0.6395131452440127,1.2304907988540355,0.18177575225079284,1.074345980907347,1.0,0.0,0.0,0.0,0.0,1.0
-1.5122446741401179,-1.422913367168671,-1.2397493265188226,-0.506141476714429,-1.3864583066613383,0.7277687863729393,0.0,0.0,1.0,0.0,1.0,0.0
